"Prediction","Actual","Difference","Seed"
0.078,0.804717270178512,0.804717270178512,21
0.156,0.634591058169702,-0.170126212008809,21
0.234,1.83423806182629,1.19964700365659,21
0.312,-0.853052423130014,-2.68729048495631,21
0.39,2.40368776763319,3.25674019076321,21
0.468,0.864921044127085,-1.53876672350611,21
0.546,-0.892930941376809,-1.75785198550389,21
0.624,-0.232747553308512,0.660183388068297,21
0.702,0.760185301596067,0.992932854904579,21
0.78,0.777806746723723,0.017621445127656,21
0.858,-1.22844232856201,-2.00624907528573,21
0.936,1.63009256310499,2.858534891667,21
1.014,0.511441150288715,-1.11865141281628,21
1.092,1.25012434150208,0.73868319121337,21
1.17,1.68579855129107,0.435674209788984,21
1.248,2.63342997802869,0.947631426737622,21
1.326,1.92993066502226,-0.703499313006428,21
1.404,2.43222652763176,0.502295862609502,21
1.482,0.762954649314187,-1.66927187831758,21
1.56,1.16989558653423,0.406940937220041,21
1.638,1.99814299273346,0.828247406199227,21
1.716,1.74968423377122,-0.248458758962232,21
1.794,0.848198532850393,-0.901485700920831,21
1.872,0.712880947626068,-0.135317585224324,21
1.95,1.74200901262107,1.02912806499501,21
2.028,2.71125803883444,0.969249026213362,21
2.106,2.41099549685672,-0.300262541977717,21
2.184,1.15392932487734,-1.25706617197938,21
2.262,1.61490175116537,0.460972426288028,21
2.34,1.6732788024728,0.0583770513074278,21
2.418,0.73703429733452,-0.936244505138278,21
2.496,2.12239477154529,1.38536047421077,21
2.574,2.59861559891359,0.476220827368295,21
2.652,3.48741648346079,0.888800884547204,21
2.73,4.22771511015614,0.74029862669535,21
2.808,2.86361229699926,-1.36410281315688,21
2.886,4.57911546453621,1.71550316753695,21
2.964,3.03742650844241,-1.5416889560938,21
3.042,4.34196461116186,1.30453810271944,21
3.12,4.45667564324351,0.11471103208165,21
3.198,3.24920599401054,-1.20746964923297,21
3.276,1.88560073526473,-1.36360525874581,21
3.354,3.30948200745462,1.42388127218989,21
3.432,3.23556357587975,-0.0739184315748656,21
3.51,5.43060779629331,2.19504422041356,21
3.588,3.77340871180545,-1.65719908448786,21
3.666,4.14044200859678,0.367033296791332,21
3.744,5.28185043384076,1.14140842524398,21
3.822,4.17503833934541,-1.10681209449535,21
3.9,2.7252785479035,-1.44975979144191,21
3.978,3.44451706555731,0.719238517653809,21
4.056,5.68180237150068,2.23728530594336,21
4.134,3.94094019802913,-1.74086217347155,21
4.212,3.88932923116937,-0.0516109668597551,21
4.29,4.82625191975203,0.936922688582657,21
4.368,5.29694065702428,0.470688737272255,21
4.446,4.42531737563707,-0.871623281387215,21
4.524,3.69634888923709,-0.72896848639998,21
4.602,5.43388313450604,1.73753424526895,21
4.68,5.74480447084291,0.310921336336864,21
4.758,4.33833150680418,-1.40647296403873,21
4.836,5.68637949037609,1.34804798357191,21
4.914,2.9868702409961,-2.69950924937999,21
4.992,3.45504405678926,0.468173815793157,21
5.07,6.6880469463566,3.23300288956734,21
5.148,5.87603161684548,-0.812015329511119,21
5.226,4.7825819366295,-1.09344968021599,21
5.304,7.07114832398842,2.28856638735892,21
5.382,5.02999591883982,-2.0411524051486,21
5.46,4.00596876843867,-1.02402715040114,21
5.538,5.73438608370515,1.72841731526647,21
5.616,4.57287862998731,-1.16150745371784,21
5.694,6.14249853824019,1.56961990825289,21
5.772,4.16588367211912,-1.97661486612107,21
5.85,6.30913207003109,2.14324839791196,21
5.928,6.00750338658027,-0.301628683450818,21
6.006,6.18109978625268,0.173596399672415,21
6.084,6.84629728289348,0.665197496640799,21
6.162,5.53973473759795,-1.30656254529553,21
6.24,6.51112820752564,0.971393469927682,21
6.318,7.33718879371373,0.826060586188096,21
6.396,6.72827738166022,-0.608911412053511,21
6.474,6.22573342712851,-0.50254395453171,21
6.552,6.37151900272318,0.145785575594667,21
6.63,6.6913571203544,0.319838117631218,21
6.708,5.91274655121395,-0.778610569140445,21
6.786,6.45425803072187,0.541511479507916,21
6.864,5.81971622906606,-0.634541801655812,21
6.942,6.19479371339576,0.375077484329704,21
7.02,8.22070909806266,2.0259153846669,21
7.098,6.86123803405013,-1.35947106401253,21
7.176,7.73158114931466,0.870343115264528,21
7.254,7.54124394566514,-0.19033720364952,21
7.332,7.38112186432513,-0.160122081340009,21
7.41,8.44393177102716,1.06280990670203,21
7.488,6.97652649801125,-1.46740527301592,21
7.566,8.97355277794417,1.99702627993292,21
7.644,7.5867741627204,-1.38677861522377,21
7.722,7.74177152735787,0.154997364637477,21
7.8,5.88488213564533,-1.85688939171254,21
