"Prediction","Actual","Difference","Seed"
0.078,-0.391324259987358,-0.391324259987358,22
0.156,2.43342232236028,2.82474658234764,22
0.234,1.15757188406922,-1.27585043829105,22
0.312,0.580335274071452,-0.577236609997773,22
0.39,0.198509641456537,-0.381825632614915,22
0.468,2.1707558660213,1.97224622456476,22
0.546,0.485493402368608,-1.68526246365269,22
0.624,0.474842198273419,-0.0106512040951888,22
0.702,0.518847672934487,0.0440054746610684,22
0.78,1.0554347730234,0.536587100088918,22
0.858,0.157955366293359,-0.897479406730045,22
0.936,1.01110988864958,0.853154522356224,22
1.014,1.69491111128585,0.683801222636264,22
1.092,1.01500206153279,-0.679909049753055,22
1.17,0.443391465024882,-0.571610596507911,22
1.248,0.402938412304279,-0.0404530527206031,22
1.326,2.11553576368336,1.71259735137908,22
1.404,3.23949622075899,1.12396045707563,22
1.482,2.3402553479613,-0.899240872797684,22
1.56,0.0793405636435862,-2.26091478431772,22
1.638,1.11101814167549,1.03167757803191,22
1.716,1.71235906132943,0.601340919653937,22
1.794,1.174410410396,-0.537948650933431,22
1.872,0.910120648530211,-0.264289761865789,22
1.95,1.45213768779195,0.542017039261742,22
2.028,2.53765084765502,1.08551315986307,22
2.106,2.33770048386163,-0.199950363793399,22
2.184,1.35757703208124,-0.980123451780386,22
2.262,3.01747223882328,1.65989520674204,22
2.34,0.910159634977354,-2.10731260384593,22
2.418,2.91101770471345,2.00085806973609,22
2.496,1.33368049814348,-1.57733720656997,22
2.574,3.16097237019527,1.82729187205179,22
2.652,2.16102786977515,-0.999944500420122,22
2.73,1.79559932256067,-0.365428547214475,22
2.808,2.06765738754103,0.272058064980355,22
2.886,2.93807463574556,0.870417248204531,22
2.964,3.8347737302116,0.896699094466036,22
3.042,2.00943392908086,-1.82533980113073,22
3.12,2.93564937476209,0.926215445681228,22
3.198,2.98860640013151,0.0529570253694192,22
3.276,3.78800758095177,0.799401180820256,22
3.354,4.04015031523552,0.252142734283757,22
3.432,5.18984248402368,1.14969216878815,22
3.51,4.43300523875304,-0.756837245270641,22
3.588,6.56936939014178,2.13636415138874,22
3.666,3.5177741201254,-3.05159527001638,22
3.744,4.04985358200904,0.532079461883638,22
3.822,2.74186408521513,-1.30798949679391,22
3.9,4.88751660889941,2.14565252368428,22
3.978,3.06509978345848,-1.82241682544093,22
4.056,4.53897093534133,1.47387115188284,22
4.134,2.76780750788305,-1.77116342745827,22
4.212,4.61646522653762,1.84865771865457,22
4.29,5.59803153813285,0.98156631159523,22
4.368,4.30725928228166,-1.29077225585119,22
4.446,5.91684278469332,1.60958350241165,22
4.524,3.74705706860215,-2.16978571609116,22
4.602,5.55705060932811,1.80999354072596,22
4.68,4.39944359542598,-1.15760701390213,22
4.758,4.0321273160571,-0.367316279368876,22
4.836,6.13880800963609,2.10668069357898,22
4.914,4.77264065556124,-1.36616735407484,22
4.992,4.87132421024419,0.0986835546829488,22
5.07,4.25915835459122,-0.612165855652978,22
5.148,6.71820672515858,2.45904837056736,22
5.226,5.37203997989126,-1.34616674526731,22
5.304,7.233034814609,1.86099483471774,22
5.382,5.11257738138058,-2.12045743322842,22
5.46,4.85625721555464,-0.25632016582594,22
5.538,5.08085056859142,0.224593353036782,22
5.616,5.43125085367345,0.350400285082023,22
5.694,5.29760287493206,-0.133647978741388,22
5.772,5.41173439037966,0.114131515447608,22
5.85,6.16759980758824,0.75586541720858,22
5.928,5.48185909242661,-0.685740715161636,22
6.006,5.25213220372502,-0.229726888701584,22
6.084,6.28517832024636,1.03304611652133,22
6.162,8.10625465227564,1.82107633202928,22
6.24,7.06345476051969,-1.04279989175595,22
6.318,7.3192095868549,0.255754826335208,22
6.396,6.72397308403856,-0.595236502816338,22
6.474,5.89541031505854,-0.82856276898002,22
6.552,7.15102487542749,1.25561456036895,22
6.63,8.16803843114909,1.0170135557216,22
6.708,5.30719013034685,-2.86084830080225,22
6.786,7.3288157393253,2.02162560897846,22
6.864,5.72758620976048,-1.60122952956482,22
6.942,5.77785535301223,0.0502691432517448,22
7.02,5.90190564962448,0.124050296612256,22
7.098,7.66885238257601,1.76694673295152,22
7.176,7.16568040983161,-0.503171972744394,22
7.254,7.66307852515496,0.497398115323347,22
7.332,7.1432139428814,-0.519864582273562,22
7.41,7.7881547338773,0.644940790995904,22
7.488,7.42461552306285,-0.363539210814453,22
7.566,7.26060974503267,-0.164005778030174,22
7.644,7.27933193577088,0.0187221907382025,22
7.722,7.26274581933907,-0.0165861164318013,22
7.8,7.09186269837121,-0.170883120967869,22
