"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
11,0,0,0,0,17,38,125,2,123.353201556019,-0.469078607694246,1.04743615258485,-12.3284827022337,-0.000793165098875761,0.0170810985937715,0,21,0.0872348080785014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,"midpoint"
23,0,0,0,0,33,19,124,12,124.103170302697,0.529680383414961,1.27522935392335,-9.92091596559426,0.00233331017429009,0.0354725774470717,1,30,0.0463620897638612,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,2,8,"midpoint"
5,0,0,0,0,11,11,110,9,111.348504521884,-0.536075979564339,1.4043131985236,-5.56202489559052,-0.00362036591628566,0.0131154201552272,1,33,0.0366765291173942,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,8,"midpoint"
24,0,0,0,0,2,19,127,16,125.215320875868,0.444584883679636,1.77163594169542,-9.22722946246412,0.00169200840871781,0.0357576986751519,1,42,0.0749801442376338,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,2,8,"midpoint"
22,0,0,0,0,20,8,119,2,120.801702677272,-0.526147355139255,1.35206961561926,-7.72031112687867,0.00418767056195065,-0.00589365284191445,0,37,0.0390613814000972,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,"midpoint"
19,0,0,0,0,2,5,134,5,137.89562611375,0.410338300606236,1.35895685688592,-5.08854650573365,0.00237989824498072,0.0327096599363722,1,29,0.0282053965004161,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,8,"midpoint"
14,0,0,0,0,3,23,146,2,139.549610903487,0.505301440134645,1.94065537909046,-4.58519935044817,0.000785304638557136,0.0280642665899359,0,32,0.0779259215691127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,8,"midpoint"
15,0,0,0,0,19,11,124,3,126.535807284527,-0.476995518431067,1.11058078915812,11.2599360957219,0.00826938971295021,0.0133424372039735,0,33,0.0328992458479479,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,8,"midpoint"
9,0,0,0,0,10,18,130,7,131.011734358035,0.401224672375247,1.18288072035648,-10.9506965233079,0.00263580071390606,0.0224702312238514,0,40,0.04065539682284,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,2,8,"midpoint"
10,0,0,0,0,12,17,137,12,131.284427996725,0.579503241484053,1.07927099731751,3.21949246075019,-0.0029023515060544,0.021769969384186,1,31,0.0437532387673855,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,2,8,"midpoint"
7,0,0,0,0,20,5,140,8,147.946694176644,0.34539265553467,1.82585183042102,1.5315793147721,-0.00459286378812976,0.00156574985943735,0,37,0.017603329140693,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,2,8,"midpoint"
20,0,0,0,0,-1,9,148,11,145.556834125891,-0.339673386700451,1.8211129612755,-10.8548289903341,-0.00350600708508864,0.018082488104701,1,30,0.0488062012637965,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,2,8,"midpoint"
