"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
18,0,0,0,0,8,4,125,3,118.563860720024,-0.567605221713893,1.38203027611598,-12.7501460673883,0.00572646560496651,-0.0025697757047601,0,33,0.0500162290455774,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"control"
23,0,0,0,0,14,38,154,7,148.716870197095,-0.301427537365817,1.35582112404518,-7.49575975490723,0.0093598455702886,0.0335719579691067,1,29,0.0954333286196925,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,16,"control"
2,0,0,0,0,28,8,149,8,126.008896222338,-0.360184993757866,1.89525355910882,-6.82202155828557,0.00036586427828297,0.0344165905704722,0,29,0.0313754804129712,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,16,"control"
6,0,0,0,0,0,32,132,6,127.313366336748,0.495560596324503,1.39388358290307,-15.7854733525376,-0.00047357434523292,0.0280880574579351,0,39,0.0416887372708879,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,16,"control"
16,0,0,0,0,32,37,137,6,126.861719652079,-0.411899356241338,1.99546488351189,-3.19629861221423,-0.00364269203739241,0.0324306423519738,0,37,0.0373748514126055,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,16,"control"
7,0,0,0,0,10,21,137,9,140.854900698178,0.472445240803063,1.958065882558,7.65806419971527,0.00540213087224402,0.0230957791535184,0,34,0.0785236785653979,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,16,"control"
9,0,0,0,0,23,14,136,6,134.152745017782,-0.538966959854588,1.06579191167839,0.569371321952313,0.00528297162032686,0.000889821383170784,0,30,0.0476071878685616,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,16,"control"
5,0,0,0,0,32,-1,142,2,145.382307353429,0.435937542258762,1.6648278220091,-6.23210613204512,-0.00121754886116833,0.0344962329929695,0,27,0.0107647508266382,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,"control"
21,0,0,0,0,3,16,141,6,140.185457831249,-0.522328791604377,1.65089494897984,-1.49325567995015,-0.00147658983245492,0.0393296033004299,0,34,0.0334806223842315,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,16,"control"
8,0,0,0,0,37,2,149,5,146.364569216967,-0.397994782472961,1.52099745254964,-2.08559590206939,0.00608932612463832,-0.00832550627179444,0,29,0.086638473009225,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16,"control"
13,0,0,0,0,4,3,146,4,145.45142384246,0.596079091331921,1.6208603400737,-3.68005729755403,0.00766318582580425,0.0297298642317764,0,31,0.0759914521826431,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,16,"control"
19,0,0,0,0,12,-1,90,3,90.5792025150731,0.454592460463755,1.95601632283069,-11.3798452805318,-0.00431790120317601,0.00672833760967478,0,34,0.0635987999197096,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,16,"control"
22,0,0,0,0,22,30,93,8,95.877510770224,-0.55956608299166,1.1455819348339,-16.1268705139815,0.00635234238463454,0.0161055265902542,1,26,0.0762383189494722,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2,16,"control"
1,0,0,0,0,13,27,105,5,101.489417804405,0.40266794138588,1.15320951328613,-0.921863937415714,-0.000877008954994381,0.00579190640477464,0,28,0.0813513637031429,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,16,"control"
