"speciesid","active","dead","hunger","maturity","x_loc","y_loc","emergence","interactions","midpoint","scale","skew","midpoint.sensitivity","scale.sensitivity","skew.sensitivity","generalism","lifespan","efficacy","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","season","run","type"
21,0,0,0,0,0,0,0,1,132.007175213657,0.430464562447742,1.17288499814458,-12.1473850819783,0.00916912737069651,0.03120958824642,0,31,0.0731046058959328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,5,"midskew"
22,0,0,0,0,0,0,0,5,116.597990440205,-0.416960051329806,1.75037949648686,-18.2109283994295,-0.00387899035238661,0.0090082277986221,0,31,0.0321511976397596,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,"midskew"
23,0,0,0,0,0,0,0,2,108.832107097842,0.478705646633171,1.98146483208984,-4.7170643143427,0.00451837661676109,0.0357935808459297,0,43,0.0386535055655986,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midskew"
24,0,0,0,0,0,0,0,2,146.366188935935,-0.425741618103348,1.23875607945956,-8.63727837234689,0.00866888612741604,0.0068913061846979,0,42,0.0704478717688471,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,5,"midskew"
25,0,0,0,0,0,0,0,9,139.424728942104,0.374602013966069,1.92733590397984,2.02197599441172,0.00136891229078174,0.0237027077097446,1,40,0.0815454359841533,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,-1,5,"midskew"
26,0,0,0,0,0,0,0,9,102.669246322475,-0.423225225415081,1.99151212815195,2.29623075327121,-0.00464098148630001,0.0169904796383344,1,40,0.028184948596172,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,-1,5,"midskew"
27,0,0,0,0,0,0,0,4,95.4977664537728,0.569812709419057,1.04235550598241,-10.6706087731818,-0.001159246385796,0.0222247987263836,0,45,0.0400962381972931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,-1,5,"midskew"
28,0,0,0,0,0,0,0,4,118.21649260819,-0.490714508551173,1.31795249436982,-13.1975215704548,-0.00339031988987699,0.0104559925943613,0,41,0.066679127458483,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,5,"midskew"
29,0,0,0,0,0,0,0,5,93.0036850646138,0.517151797609404,1.86399767268449,6.66702088863984,-0.0030826690804679,0.0126565284421667,0,29,0.0498957131197676,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-1,5,"midskew"
30,0,0,0,0,0,0,0,11,148.259881096892,0.453873193706386,1.4698000238277,-10.7220934146494,0.00187853728770278,-0.00607486232416704,1,33,0.0750436177919619,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,-1,5,"midskew"
