"speciesid","population","season","mean.emergence","median.emergence","q1","q3","first","last","sd","run","type"
1,150,-1,0,0,0,0,0,0,0,2,"control"
2,150,-1,0,0,0,0,0,0,0,2,"control"
3,150,-1,0,0,0,0,0,0,0,2,"control"
4,150,-1,0,0,0,0,0,0,0,2,"control"
5,150,-1,0,0,0,0,0,0,0,2,"control"
6,150,-1,0,0,0,0,0,0,0,2,"control"
7,150,-1,0,0,0,0,0,0,0,2,"control"
8,150,-1,0,0,0,0,0,0,0,2,"control"
9,150,-1,0,0,0,0,0,0,0,2,"control"
10,150,-1,0,0,0,0,0,0,0,2,"control"
11,150,-1,0,0,0,0,0,0,0,2,"control"
12,150,-1,0,0,0,0,0,0,0,2,"control"
13,150,-1,0,0,0,0,0,0,0,2,"control"
14,150,-1,0,0,0,0,0,0,0,2,"control"
15,150,-1,0,0,0,0,0,0,0,2,"control"
16,150,-1,0,0,0,0,0,0,0,2,"control"
17,150,-1,0,0,0,0,0,0,0,2,"control"
18,150,-1,0,0,0,0,0,0,0,2,"control"
19,150,-1,0,0,0,0,0,0,0,2,"control"
20,150,-1,0,0,0,0,0,0,0,2,"control"
1,81,0,145.049382716049,145,143,147,139,151,3.87266456902706,2,"control"
2,67,0,90.9253731343284,91,88,93,86,96,3.4037120237293,2,"control"
3,64,0,115.65625,117,115,119,106.15,123,7.21818415806098,2,"control"
4,60,0,103.366666666667,103,102,104.25,99.95,108,2.7182164308553,2,"control"
5,61,0,98.9508196721311,99,96,102,92,105,4.20089764022007,2,"control"
6,59,0,100.406779661017,100,97,103.5,92.8,109.1,5.52148981665648,2,"control"
7,71,0,136.183098591549,135,132,139,128,150,6.49023411234125,2,"control"
8,72,0,124.819444444444,125,123,128,116.55,131,4.55738493365327,2,"control"
9,67,0,124.865671641791,124,120,129.5,116,134.7,5.85402095012365,2,"control"
10,60,0,132.016666666667,133.5,128,137,117.65,143,9.93451723881748,2,"control"
11,74,0,112.283783783784,113,108,117.75,99.3,123.7,8.50869059396586,2,"control"
12,67,0,98.0746268656716,98,95.5,100,92.3,107,4.3425778994978,2,"control"
13,75,0,144.293333333333,144,141,147,133,155.3,6.01748203903344,2,"control"
14,64,0,132.6875,133,130,135,122.3,138.85,5.30011979499236,2,"control"
15,66,0,108.69696969697,109.5,105,112,101,117,5.03211133840901,2,"control"
16,62,0,115.370967741935,116,113.25,118,107,122,4.77436416148615,2,"control"
17,58,0,131.603448275862,132,129,134,126.55,138.15,4.03901870648215,2,"control"
18,66,0,90.8484848484848,91,89,93,84.25,97.75,3.82800379487966,2,"control"
19,67,0,87.2089552238806,87,84,90,80.3,94.7,4.43313048100336,2,"control"
20,67,0,133.283582089552,134,131,135.5,126,139,4.08176272879988,2,"control"
1,78,1,146.230769230769,146,144,148,140.85,151.3,3.84749227461171,2,"control"
3,97,1,116.185567010309,116,113,120,109,123,5.07717502018268,2,"control"
4,49,1,102.326530612245,102,100,105,96.4,108.6,3.81000740978086,2,"control"
5,110,1,98.9181818181818,99,96,101.75,93,105,3.95184736310979,2,"control"
6,48,1,101.041666666667,100,98,103.25,94.35,110.95,4.85517198824727,2,"control"
7,139,1,135.374100719424,135,131,139,128,146.1,5.98945133256331,2,"control"
8,126,1,124.380952380952,124,122,128,115.25,132.75,5.54812709711253,2,"control"
9,56,1,124.232142857143,123,120,128,117,134.5,6.16733645596208,2,"control"
10,28,1,133.678571428571,135.5,128.75,138.25,119.15,144.3,7.84598775231798,2,"control"
11,146,1,112.109589041096,113,108,117,98,122,7.08677572488192,2,"control"
12,73,1,97.4657534246575,97,95,100,93,103.4,3.39150160032733,2,"control"
13,2,1,144,144,144,144,144,144,0,2,"control"
14,61,1,133.180327868852,133,131,135,125,139,5.34636386316691,2,"control"
15,39,1,110.589743589744,110,108,114,105.4,116,4.24709156654632,2,"control"
16,109,1,114.908256880734,115,113,118,107,122.6,4.83724225919501,2,"control"
17,48,1,132.5,132,130,135,123.05,142,5.61153826522885,2,"control"
18,130,1,91.0769230769231,91,88.25,93,84,98,4.16261580068525,2,"control"
19,145,1,88.5034482758621,89,85,92,80,96.8,5.22829393504845,2,"control"
20,35,1,134.028571428571,134,132,136,127.1,140.6,4.14789609522788,2,"control"
1,63,2,145.190476190476,145,143,147,140,151.9,3.77110039069262,2,"control"
3,109,2,115.862385321101,116,113,120,107,124.6,6.26493458614465,2,"control"
4,41,2,102.512195121951,102,100,104,97,110,3.55050666257305,2,"control"
5,128,2,98.9609375,99,96,101,91.35,107,4.4374965343227,2,"control"
6,11,2,98.8181818181818,100,94,102.5,91.5,105.5,5.32575218759157,2,"control"
7,188,2,136.404255319149,135,132,140,128,147,6.06703929051439,2,"control"
8,160,2,124.2875,124,121,127,116.95,132,4.75485518167926,2,"control"
9,56,2,123.321428571429,123,120,127,113.75,131.5,5.75596810546834,2,"control"
10,11,2,131.090909090909,131,126.5,137.5,118.5,141.5,8.41967393020116,2,"control"
11,177,2,111.19209039548,112,106,116,100,122.2,7.67206744631935,2,"control"
12,68,2,97.9852941176471,97,95,101,92,106.65,4.38618130944993,2,"control"
14,38,2,132.842105263158,132.5,129,136.75,125,140.3,4.85757316668532,2,"control"
15,26,2,109.961538461538,110,108.25,112.75,103,116.75,4.66030702190977,2,"control"
16,124,2,115.459677419355,116,113,119,107,122,4.96884471293626,2,"control"
17,34,2,131.264705882353,130,129,133,127.3,137.05,3.24092040358732,2,"control"
18,171,2,91.5497076023392,91,89,94,85,98,4.12904168156708,2,"control"
19,171,2,88.3216374269006,89,85,92,79,96,5.2610164202034,2,"control"
20,5,2,133.2,132,129,134,129,140.4,5.35723809439155,2,"control"
1,73,3,145.356164383562,145,143,148,140.6,152,3.64146590985042,2,"control"
3,128,3,116.71875,116.5,113.75,120.25,108.35,124,5.10046701582586,2,"control"
4,28,3,102.535714285714,103,101,105,97,106.65,3.14445005327897,2,"control"
5,123,3,98.7235772357724,98,96,100.5,93,106.9,4.01084761289977,2,"control"
6,2,3,109.5,109.5,108.25,110.75,107.25,111.75,3.53553390593274,2,"control"
7,199,3,136.321608040201,136,133,140,128,146.2,5.55387619915052,2,"control"
8,166,3,124.415662650602,124,121,128,115.25,132,5.29054002920847,2,"control"
9,50,3,126.4,125.5,122,129,120,136.55,5.27605294646268,2,"control"
10,7,3,132,130,127.5,137,126.3,138.7,5.5075705472861,2,"control"
11,198,3,111.318181818182,112,107,116,100,121,6.61829281031895,2,"control"
12,39,3,97.5897435897436,98,94,101,92,105,4.55214205632301,2,"control"
14,16,3,131.25,132,129.75,133.5,124.75,135.25,3.54964786985977,2,"control"
15,26,3,109.884615384615,110.5,107.25,112.75,102.25,115.75,4.32968288055301,2,"control"
16,124,3,115.677419354839,115,113,119,107,125,5.51354339475089,2,"control"
17,19,3,134.315789473684,133,132,136.5,129.7,141.1,3.90231600148407,2,"control"
18,199,3,90.9246231155779,91,89,94,81,98,4.81887563205783,2,"control"
19,195,3,88.0666666666667,89,84.5,92,77,96,6.03176015638822,2,"control"
20,1,3,136,136,136,136,136,136,NA,2,"control"
1,47,4,145.446808510638,146,143.5,147.5,140,150,3.30880584421459,2,"control"
3,139,4,115.884892086331,116,113,119,105,125,5.58476075634951,2,"control"
4,18,4,102.222222222222,102,100,103.75,98,106.6,3.11647530082521,2,"control"
5,130,4,98.5153846153846,98,96,101,93,105,3.85841397183558,2,"control"
7,215,4,135.981395348837,135,132,139,127.7,148.3,6.00619834876032,2,"control"
8,185,4,124.432432432432,125,122,128,116.2,132,5.02677905204445,2,"control"
9,40,4,125.925,125,122,129.25,119,133.2,5.30305910748088,2,"control"
10,5,4,131.4,133,133,139,115.4,140.6,11.9498953970317,2,"control"
11,216,4,112.050925925926,112,108.75,116,100,123,7.0823855575071,2,"control"
12,19,4,98.6315789473684,99,95,101,90.8,108.3,5.57983000851967,2,"control"
14,2,4,133,133,131.5,134.5,130.3,135.7,4.24264068711928,2,"control"
15,40,4,109.7,109.5,105.75,112,103,117.05,4.98304818667944,2,"control"
16,114,4,114.526315789474,114,112,117.75,106,122,4.57041375388437,2,"control"
17,5,4,131.6,130,130,132,129.2,136,3.20936130717624,2,"control"
18,201,4,90.6019900497512,91,88,93,84,96,4.05102407051606,2,"control"
19,217,4,88.4193548387097,89,85,92,79,96.2,5.96317352344612,2,"control"
1,19,5,147.263157894737,147,145,149,141.5,154.6,4.96478829427978,2,"control"
3,120,5,115.158333333333,116,112.75,119,103.95,124.05,6.42996639082312,2,"control"
4,5,5,102.2,101,100,101,99.2,108.2,4.43846820423443,2,"control"
5,133,5,98.7443609022556,99,96,101,94,105.4,3.39039225257765,2,"control"
7,232,5,136.702586206897,136,133,140,127.55,147.9,6.67698717871646,2,"control"
8,206,5,124.174757281553,125,121,127.75,117,131,4.68714315083401,2,"control"
9,33,5,123.909090909091,124,122,127,117.6,130.4,4.17854367845153,2,"control"
10,3,5,128.333333333333,127,126.5,129.5,126.1,131.5,3.21455025366432,2,"control"
11,219,5,111.146118721461,112,107,116,98.9,121,7.46162174642738,2,"control"
12,1,5,101,101,101,101,101,101,NA,2,"control"
14,1,5,140,140,140,140,140,140,NA,2,"control"
15,46,5,110.760869565217,110.5,108,113.75,101.75,119,5.88853795326592,2,"control"
16,114,5,114.491228070175,114,112,118,103.95,123,6.02391342830983,2,"control"
17,1,5,131,131,131,131,131,131,NA,2,"control"
18,212,5,91.1650943396226,91,88.75,94,84,98,4.20179475200506,2,"control"
19,250,5,88.38,89,85.25,92,80,96,5.35371357059602,2,"control"
3,43,6,116.953488372093,117,115,120,110,124,4.5719303434477,2,"control"
5,163,6,98.4110429447853,98,96,101,90,107,4.63844650099457,2,"control"
7,229,6,136.314410480349,136,133,139,128,148,5.91954925286399,2,"control"
8,209,6,124.162679425837,125,121,127,116,132,5.41652958878295,2,"control"
9,33,6,127.30303030303,126,123,129,119,146.2,8.07188348716104,2,"control"
11,222,6,111.621621621622,112,107,117,97,123,8.05361452148704,2,"control"
15,54,6,109.648148148148,110.5,107.25,112,102.65,114.35,3.76757470363221,2,"control"
16,103,6,114.718446601942,116,112,117,107.1,121,4.56417738594328,2,"control"
18,242,6,90.8760330578512,91,89,93,84,97,4.01670835682638,2,"control"
19,294,6,87.9421768707483,89,85,91,78.65,95,5.53241055744406,2,"control"
3,11,7,112.818181818182,115,107.5,117.5,102,121.5,7.15287609033152,2,"control"
5,167,7,98.4191616766467,98,96,100,92,106.7,4.2967195967366,2,"control"
7,227,7,135.938325991189,135,132,139.5,128,146.7,5.78185158965222,2,"control"
8,217,7,124.479262672811,125,122,128,116,133,5.14698612009964,2,"control"
9,22,7,124,124,121,129.75,115.15,130.95,5.8878405775519,2,"control"
